Timestamp,SrcIP,DstIP,Protocol,Size,SrcPort,DstPort,Service
1777027711,192.168.117.153,8.8.130.83,ICMP,1113,12860,0,OTHER
1777027712,192.168.164.131,8.8.62.142,UDP,988,6514,67,DHCP
1777027713,192.168.242.247,8.8.113.64,UDP,325,3155,67,DHCP
1777027714,192.168.133.123,8.8.46.235,UDP,545,10781,67,DHCP
1777027715,192.168.50.4,8.8.236.82,TCP,846,6440,21,FTP
1777027716,192.168.68.105,8.8.201.168,UDP,504,722,53,DNS
1777027717,192.168.8.91,8.8.158.237,TCP,1023,23034,80,HTTP
1777027718,192.168.239.147,8.8.69.174,ICMP,590,12677,0,OTHER
1777027719,192.168.156.0,8.8.251.184,ICMP,604,31894,0,OTHER
1777027720,192.168.98.177,8.8.74.243,TCP,361,16790,21,FTP
1777027721,192.168.17.87,8.8.213.63,TCP,1273,18545,21,FTP
1777027722,192.168.24.0,8.8.108.135,ICMP,694,17832,0,OTHER
1777027723,192.168.225.55,8.8.206.233,TCP,536,1678,443,HTTPS
1777027724,192.168.29.110,8.8.178.123,TCP,282,30590,80,HTTP
1777027726,192.168.243.149,8.8.206.72,UDP,1108,24770,53,DNS
1777027727,192.168.166.218,8.8.210.38,TCP,536,29505,21,FTP
1777027728,192.168.51.108,8.8.254.245,ICMP,1358,12311,0,OTHER
1777027729,192.168.49.1,8.8.110.22,TCP,459,28111,21,FTP
1777027730,192.168.173.151,8.8.45.185,UDP,968,7230,67,DHCP
1777027731,192.168.192.139,8.8.76.34,TCP,1415,6958,21,FTP
1777027732,192.168.225.63,8.8.202.139,ICMP,1443,20771,0,OTHER
1777027733,192.168.116.128,8.8.158.78,TCP,161,1050,443,HTTPS
1777027734,192.168.28.39,8.8.188.211,UDP,1176,5744,53,DNS
1777027735,192.168.245.172,8.8.208.37,TCP,451,9158,21,FTP
1777027736,192.168.184.112,8.8.248.24,UDP,1408,14016,53,DNS
1777027737,192.168.149.113,8.8.189.36,TCP,922,25109,80,HTTP
1777027738,192.168.39.205,8.8.148.11,UDP,1126,16655,53,DNS
1777027739,192.168.248.153,8.8.250.208,UDP,1102,18446,53,DNS
1777027740,192.168.23.132,8.8.153.135,TCP,81,25862,443,HTTPS
1777027741,192.168.179.201,8.8.252.100,UDP,384,28668,53,DNS
1777027742,192.168.252.252,8.8.168.83,ICMP,1433,27534,0,OTHER
1777027743,192.168.20.172,8.8.94.22,TCP,577,20987,21,FTP
1777027744,192.168.85.4,8.8.216.136,TCP,307,5900,443,HTTPS
1777027745,192.168.5.18,8.8.147.1,UDP,325,488,53,DNS
1777027746,192.168.236.21,8.8.90.28,TCP,152,18112,21,FTP
1777027747,192.168.135.105,8.8.50.177,ICMP,1444,5482,0,OTHER
1777027748,192.168.188.215,8.8.248.245,TCP,925,2023,21,FTP
1777027749,192.168.194.8,8.8.206.150,ICMP,1374,21051,0,OTHER
1777027750,192.168.79.47,8.8.7.58,UDP,680,19794,67,DHCP
1777027751,192.168.181.198,8.8.56.104,UDP,395,9499,67,DHCP
1777027752,192.168.143.158,8.8.209.32,ICMP,409,21020,0,OTHER
1777027753,192.168.24.240,8.8.143.93,UDP,588,31821,67,DHCP
1777027754,192.168.235.145,8.8.154.97,TCP,1086,31363,21,FTP
1777027755,192.168.70.163,8.8.92.21,UDP,623,3381,53,DNS
1777027756,192.168.224.142,8.8.80.119,UDP,1083,6590,67,DHCP
1777027757,192.168.11.156,8.8.138.81,ICMP,1402,17738,0,OTHER
1777027758,192.168.130.168,8.8.28.107,UDP,1019,1763,53,DNS
1777027759,192.168.149.115,8.8.197.184,ICMP,1306,14113,0,OTHER
1777027760,192.168.139.21,8.8.188.200,TCP,1100,30509,80,HTTP
1777027761,192.168.130.120,8.8.117.3,ICMP,227,27767,0,OTHER
1777027762,192.168.160.202,8.8.62.186,TCP,118,22532,80,HTTP
1777027763,192.168.42.63,8.8.210.58,TCP,509,15562,443,HTTPS
1777027764,192.168.54.156,8.8.110.43,ICMP,410,24228,0,OTHER
1777027765,192.168.10.117,8.8.74.199,UDP,376,31824,67,DHCP
1777027766,192.168.55.57,8.8.128.81,TCP,206,16814,21,FTP
1777027767,192.168.13.139,8.8.73.180,TCP,1242,4001,443,HTTPS
1777027768,192.168.165.34,8.8.47.235,ICMP,1437,953,0,OTHER
1777027769,192.168.53.189,8.8.216.160,TCP,906,18179,80,HTTP
1777027770,192.168.151.2,8.8.190.149,ICMP,447,13689,0,OTHER
1777027771,192.168.144.253,8.8.213.132,ICMP,508,22930,0,OTHER
1777027772,192.168.228.69,8.8.8.44,UDP,161,10705,53,DNS
1777027773,192.168.53.232,8.8.50.154,ICMP,1233,5440,0,OTHER
1777027774,192.168.253.66,8.8.92.219,UDP,811,9564,67,DHCP
1777027775,192.168.188.169,8.8.215.33,TCP,118,24586,80,HTTP
1777027776,192.168.116.63,8.8.2.192,UDP,939,9091,53,DNS
1777027777,192.168.194.173,8.8.210.152,ICMP,405,16561,0,OTHER
1777027778,192.168.95.13,8.8.92.164,UDP,532,20615,53,DNS
1777027779,192.168.74.40,8.8.215.202,TCP,229,27084,21,FTP
1777027780,192.168.53.79,8.8.173.172,ICMP,1122,11759,0,OTHER
1777027781,192.168.180.123,8.8.42.101,TCP,465,18124,80,HTTP
1777027782,192.168.20.114,8.8.176.11,TCP,619,16541,80,HTTP
1777027783,192.168.236.15,8.8.175.213,TCP,158,23493,21,FTP
1777027784,192.168.193.79,8.8.146.67,TCP,678,32472,80,HTTP
1777027786,192.168.138.77,8.8.18.220,ICMP,270,14364,0,OTHER
1777027787,192.168.1.49,8.8.48.119,ICMP,895,14996,0,OTHER
1777027788,192.168.92.248,8.8.80.138,UDP,565,691,67,DHCP
1777027789,192.168.202.48,8.8.119.25,TCP,1212,19234,443,HTTPS
1777027790,192.168.156.167,8.8.161.84,TCP,629,18764,80,HTTP
1777027791,192.168.29.165,8.8.170.16,TCP,519,740,443,HTTPS
1777027792,192.168.83.179,8.8.94.53,ICMP,619,32689,0,OTHER
1777027793,192.168.9.229,8.8.116.24,UDP,257,14363,53,DNS
1777027794,192.168.91.160,8.8.101.14,TCP,1369,25646,21,FTP
1777027795,192.168.133.28,8.8.172.64,TCP,329,1069,80,HTTP
1777027796,192.168.154.247,8.8.126.30,UDP,934,1508,53,DNS
1777027797,192.168.187.131,8.8.80.9,ICMP,117,4165,0,OTHER
1777027798,192.168.223.140,8.8.56.116,TCP,258,6645,443,HTTPS
1777027799,192.168.42.233,8.8.211.116,ICMP,462,19566,0,OTHER
1777027800,192.168.242.196,8.8.73.47,ICMP,1462,3811,0,OTHER
1777027801,192.168.182.181,8.8.45.6,TCP,854,14334,21,FTP
1777027802,192.168.77.164,8.8.192.70,UDP,1282,12651,67,DHCP
1777027803,192.168.56.130,8.8.147.122,ICMP,415,23768,0,OTHER
1777027804,192.168.106.103,8.8.204.199,UDP,388,22177,67,DHCP
1777027805,192.168.174.92,8.8.139.50,TCP,1027,17887,80,HTTP
1777027806,192.168.87.9,8.8.122.224,UDP,960,7683,53,DNS
1777027807,192.168.58.45,8.8.240.85,ICMP,1352,31619,0,OTHER
1777027808,192.168.108.117,8.8.68.10,ICMP,807,10644,0,OTHER
1777027809,192.168.253.161,8.8.151.181,ICMP,545,32318,0,OTHER
1777027810,192.168.7.125,8.8.199.15,UDP,1173,14302,67,DHCP
1777027811,192.168.70.25,8.8.227.186,ICMP,864,25084,0,OTHER
1777027833,192.168.163.215,8.8.215.196,ICMP,948,7166,0,OTHER
1777027834,192.168.110.232,8.8.60.123,UDP,1174,25401,67,DHCP
1777027835,192.168.160.247,8.8.250.159,TCP,692,542,443,HTTPS
1777027836,192.168.154.16,8.8.163.31,UDP,128,32058,53,DNS
1777027837,192.168.76.93,8.8.167.85,ICMP,717,29079,0,OTHER
1777027838,192.168.229.112,8.8.204.224,ICMP,716,12091,0,OTHER
1777027839,192.168.232.185,8.8.248.118,TCP,789,340,80,HTTP
1777027840,192.168.159.186,8.8.79.174,ICMP,1418,15392,0,OTHER
1777027841,192.168.34.111,8.8.192.251,TCP,1215,20978,443,HTTPS
1777027842,192.168.173.78,8.8.251.40,UDP,1072,32592,67,DHCP
1777027843,192.168.139.165,8.8.167.62,TCP,1106,19838,80,HTTP
1777027844,192.168.168.230,8.8.198.175,UDP,1133,19870,67,DHCP
1777027845,192.168.117.27,8.8.150.169,ICMP,1343,4726,0,OTHER
1777027846,192.168.184.42,8.8.80.9,ICMP,364,16370,0,OTHER
1777027847,192.168.65.162,8.8.46.22,TCP,202,19208,21,FTP
1777027848,192.168.60.89,8.8.80.233,ICMP,877,31149,0,OTHER
1777027849,192.168.237.182,8.8.58.232,UDP,1217,5038,53,DNS
1777027850,192.168.169.130,8.8.189.23,TCP,226,9925,80,HTTP
1777027851,192.168.182.229,8.8.96.221,TCP,1209,14394,443,HTTPS
1777027852,192.168.27.100,8.8.130.250,TCP,1035,8558,443,HTTPS
1777027853,192.168.136.211,8.8.141.21,ICMP,486,18583,0,OTHER
1777027854,192.168.96.135,8.8.121.169,UDP,77,3499,67,DHCP
1777027855,192.168.77.21,8.8.23.58,UDP,590,13060,53,DNS
1777027856,192.168.154.243,8.8.49.179,TCP,1175,18950,21,FTP
1777027857,192.168.7.18,8.8.67.109,ICMP,408,24578,0,OTHER
1777027858,192.168.40.120,8.8.3.173,ICMP,523,9142,0,OTHER
1777027859,192.168.81.4,8.8.107.193,ICMP,785,11729,0,OTHER
1777027860,192.168.139.6,8.8.160.205,UDP,1213,4980,53,DNS
1777027861,192.168.82.101,8.8.204.161,UDP,362,2102,67,DHCP
1777027862,192.168.161.35,8.8.233.172,TCP,218,3494,21,FTP
1777027863,192.168.171.43,8.8.135.25,ICMP,163,13001,0,OTHER
1777027864,192.168.123.27,8.8.70.95,UDP,1142,11875,53,DNS
1777027865,192.168.52.2,8.8.39.145,UDP,352,26894,53,DNS
1777027866,192.168.228.225,8.8.131.74,UDP,132,4713,67,DHCP
1777027867,192.168.14.36,8.8.45.177,ICMP,399,6446,0,OTHER
1777027868,192.168.227.253,8.8.205.93,ICMP,1398,18719,0,OTHER
1777027869,192.168.254.173,8.8.56.101,TCP,882,17660,80,HTTP
1777027870,192.168.67.57,8.8.76.9,ICMP,181,24948,0,OTHER
1777027871,192.168.25.104,8.8.161.98,TCP,945,10042,443,HTTPS
1777027872,192.168.142.247,8.8.85.105,UDP,677,1951,53,DNS
1777027873,192.168.166.61,8.8.247.54,ICMP,384,6721,0,OTHER
1777027874,192.168.214.195,8.8.50.141,UDP,1186,550,67,DHCP
1777027875,192.168.198.65,8.8.173.199,TCP,623,2265,80,HTTP
1777027876,192.168.159.245,8.8.219.168,TCP,971,29492,443,HTTPS
1777027877,192.168.228.8,8.8.240.209,ICMP,405,12536,0,OTHER
1777027878,192.168.28.120,8.8.211.65,TCP,1318,16394,443,HTTPS
1777027879,192.168.7.162,8.8.133.66,UDP,764,17757,53,DNS
1777027880,192.168.217.126,8.8.216.228,TCP,1398,31010,21,FTP
1777027881,192.168.133.138,8.8.96.19,UDP,223,15208,53,DNS
1777027882,192.168.61.117,8.8.176.248,UDP,757,7540,67,DHCP
1777027884,192.168.18.187,8.8.201.15,ICMP,1163,13886,0,OTHER
1777027885,192.168.3.57,8.8.137.166,ICMP,267,1074,0,OTHER
1777027886,192.168.159.127,8.8.127.217,ICMP,572,32157,0,OTHER
1777027887,192.168.2.129,8.8.114.254,ICMP,1314,24016,0,OTHER
1777027888,192.168.229.231,8.8.218.1,ICMP,423,26636,0,OTHER
1777027889,192.168.164.43,8.8.197.23,UDP,465,5974,53,DNS
1777027890,192.168.160.87,8.8.151.163,TCP,398,29302,443,HTTPS
1777027890,192.168.87.106,8.8.34.18,TCP,751,30001,443,HTTPS
1777027891,192.168.192.36,8.8.241.197,TCP,275,17723,80,HTTP
1777027891,192.168.152.70,8.8.186.197,TCP,380,31703,80,HTTP
1777027892,192.168.220.27,8.8.111.64,ICMP,392,22806,0,OTHER
1777027892,192.168.129.46,8.8.222.73,ICMP,370,37,0,OTHER
1777027893,192.168.122.187,8.8.80.170,ICMP,198,5006,0,OTHER
1777027893,192.168.20.243,8.8.79.89,ICMP,940,12459,0,OTHER
1777027894,192.168.98.249,8.8.112.1,ICMP,75,31943,0,OTHER
1777027894,192.168.237.192,8.8.170.202,TCP,1114,21454,80,HTTP
1777027895,192.168.13.198,8.8.180.49,UDP,914,31973,67,DHCP
1777027896,192.168.82.126,8.8.24.201,UDP,388,4968,67,DHCP
1777027897,192.168.21.196,8.8.231.194,UDP,101,26402,67,DHCP
1777027898,192.168.228.114,8.8.50.151,TCP,1251,4784,80,HTTP
1777027899,192.168.113.95,8.8.228.244,ICMP,617,9570,0,OTHER
1777027900,192.168.222.27,8.8.83.39,TCP,1198,20846,443,HTTPS
1777027901,192.168.136.224,8.8.87.28,UDP,401,31781,53,DNS
1777027902,192.168.54.45,8.8.60.223,UDP,1183,29197,67,DHCP
1777027903,192.168.248.197,8.8.155.187,ICMP,195,24307,0,OTHER
1777027911,192.168.146.151,8.8.113.195,ICMP,343,26342,0,OTHER
1777027912,192.168.230.170,8.8.226.197,TCP,1058,2585,443,HTTPS
1777027913,192.168.77.113,8.8.192.222,UDP,601,27961,67,DHCP
1777027914,192.168.165.95,8.8.249.190,UDP,625,24210,67,DHCP
1777203537,192.168.163.153,8.8.73.136,TCP,587,27018,443,HTTPS
1777203538,192.168.112.169,8.8.139.234,TCP,1437,11490,443,HTTPS
1777203539,192.168.1.212,8.8.63.204,UDP,296,3797,53,DNS
1777203540,192.168.226.157,8.8.202.123,ICMP,1220,14435,0,OTHER
1777203541,192.168.108.138,8.8.127.162,UDP,726,30497,67,DHCP
1777269260,192.168.43.99,8.8.32.171,UDP,1195,31987,53,DNS
1777269261,192.168.107.242,8.8.203.1,UDP,1381,4242,67,DHCP
1777269262,192.168.13.186,8.8.124.90,TCP,675,23339,80,HTTP
1777269263,192.168.110.190,8.8.204.102,TCP,1063,3684,80,HTTP
1777269264,192.168.245.155,8.8.83.201,UDP,438,10872,53,DNS
1777269265,192.168.87.149,8.8.123.205,TCP,675,3767,443,HTTPS
1777269266,192.168.101.7,8.8.233.238,UDP,1444,23043,67,DHCP
1777269267,192.168.137.68,8.8.182.245,ICMP,204,6996,0,OTHER
1777269268,192.168.129.195,8.8.93.209,UDP,380,2057,67,DHCP
1777269269,192.168.184.132,8.8.57.243,ICMP,159,30129,0,OTHER
1777269270,192.168.153.187,8.8.246.163,UDP,807,490,67,DHCP
